rule,game_id,score_F_phase1,score_G_phase1,score_F_phase2,score_G_phase2,score_F,score_G,winner,phase1_turns,phase1_end_player,phase2_turns,phase2_end_player
fixed,484,4,2,7,6,10,10,draw,8,F,8,G
fixed,485,3,4,6,12,10,18,G,8,F,8,G
fixed,486,3,2,6,8,11,12,G,8,F,8,G
fixed,487,4,3,10,6,17,11,F,8,F,8,G
fixed,488,2,2,5,4,9,8,F,8,F,8,G
fixed,489,2,3,6,5,9,7,F,8,F,8,G
fixed,490,4,3,9,7,14,12,F,8,F,8,G
fixed,491,1,1,3,4,6,7,G,8,F,8,G
fixed,492,1,4,5,8,11,12,G,8,F,8,G
fixed,493,3,4,8,7,15,11,F,8,F,8,G
fixed,494,4,2,9,7,15,13,F,8,F,8,G
fixed,495,1,4,6,9,12,13,G,8,F,8,G
fixed,496,4,4,9,9,14,14,draw,8,F,8,G
fixed,497,4,5,8,10,13,16,G,8,F,8,G
fixed,498,4,4,8,12,13,20,G,8,F,8,G
fixed,499,2,1,6,3,11,6,F,8,F,8,G
fixed,500,3,5,7,10,13,16,G,8,F,8,G
fixed,501,2,2,7,4,12,5,F,8,F,8,G
fixed,502,6,3,14,9,21,13,F,8,F,8,G
fixed,503,2,1,6,5,10,11,G,8,F,8,G
fixed,504,4,2,7,7,10,15,G,8,F,8,G
fixed,505,2,2,6,7,12,12,draw,8,F,8,G
fixed,506,2,3,5,9,10,15,G,8,F,8,G
fixed,507,3,1,9,5,14,9,F,8,F,8,G
fixed,508,3,3,8,8,11,13,G,8,F,8,G
fixed,509,5,2,11,7,16,12,F,8,F,8,G
fixed,510,1,3,4,10,9,16,G,8,F,8,G
fixed,511,1,1,4,2,5,6,G,8,F,8,G
fixed,512,4,3,10,6,19,10,F,8,F,8,G
fixed,513,3,3,7,8,11,15,G,8,F,8,G
fixed,514,3,1,8,6,12,12,draw,8,F,8,G
fixed,515,2,3,7,8,10,14,G,8,F,8,G
fixed,516,2,6,8,9,15,12,F,8,F,8,G
fixed,517,2,4,8,9,17,14,F,8,F,8,G
fixed,518,3,1,7,3,11,7,F,8,F,8,G
fixed,519,3,2,7,6,13,11,F,8,F,8,G
fixed,520,3,3,9,11,14,20,G,8,F,8,G
fixed,521,2,2,5,8,10,14,G,8,F,8,G
fixed,522,2,1,6,4,10,7,F,8,F,8,G
fixed,523,2,3,8,6,15,10,F,8,F,8,G
fixed,524,2,3,8,9,15,15,draw,8,F,8,G
fixed,525,2,5,7,10,12,17,G,8,F,8,G
fixed,526,2,4,7,8,13,12,F,8,F,8,G
fixed,527,3,3,9,7,18,11,F,8,F,8,G
fixed,528,3,3,7,9,13,15,G,8,F,8,G
fixed,529,4,6,9,12,16,17,G,8,F,8,G
fixed,530,0,3,4,7,9,12,G,8,F,8,G
fixed,531,1,3,3,7,8,12,G,8,F,8,G
fixed,532,5,5,10,11,14,15,G,8,F,8,G
fixed,533,3,3,5,7,10,10,draw,8,F,8,G
fixed,534,3,3,10,6,18,10,F,8,F,8,G
fixed,535,1,1,5,4,9,9,draw,8,F,8,G
fixed,536,3,3,11,8,19,11,F,8,F,8,G
fixed,537,4,4,9,8,14,13,F,8,F,8,G
fixed,538,3,1,8,5,14,9,F,8,F,8,G
fixed,539,4,1,7,5,11,9,F,8,F,8,G
fixed,540,5,4,10,12,13,19,G,8,F,8,G
fixed,541,2,1,6,3,9,5,F,8,F,8,G
fixed,542,3,3,7,7,12,14,G,8,F,8,G
fixed,543,2,3,7,6,11,12,G,8,F,8,G
fixed,544,1,2,4,7,9,14,G,8,F,8,G
fixed,545,1,4,4,11,9,17,G,8,F,8,G
fixed,546,1,5,5,11,11,19,G,8,F,8,G
fixed,547,2,2,5,4,11,8,F,8,F,8,G
fixed,548,2,4,6,7,13,13,draw,8,F,8,G
fixed,549,2,4,6,9,10,11,G,8,F,8,G
fixed,550,1,3,6,8,12,10,F,8,F,8,G
fixed,551,1,2,4,7,8,13,G,8,F,8,G
fixed,552,4,5,11,13,19,20,G,8,F,8,G
fixed,553,2,4,8,8,14,15,G,8,F,8,G
fixed,554,5,3,11,7,18,13,F,8,F,8,G
fixed,555,1,2,5,4,9,8,F,8,F,8,G
fixed,556,4,1,10,4,16,7,F,8,F,8,G
fixed,557,2,3,5,8,11,15,G,8,F,8,G
fixed,558,4,4,9,9,16,14,F,8,F,8,G
fixed,559,3,2,6,6,10,10,draw,8,F,8,G
fixed,560,4,3,10,9,15,16,G,8,F,8,G
fixed,561,4,3,6,4,11,8,F,8,F,8,G
fixed,562,2,2,8,7,14,12,F,8,F,8,G
fixed,563,2,2,5,9,10,15,G,8,F,8,G
fixed,564,2,3,6,7,10,10,draw,8,F,8,G
fixed,565,2,1,9,6,13,12,F,8,F,8,G
fixed,566,4,2,10,8,15,15,draw,8,F,8,G
fixed,567,4,3,12,8,19,15,F,8,F,8,G
fixed,568,4,4,10,9,18,14,F,8,F,8,G
fixed,569,3,2,7,4,14,9,F,8,F,8,G
fixed,570,1,4,5,7,10,10,draw,8,F,8,G
fixed,571,0,3,3,9,7,16,G,8,F,8,G
fixed,572,3,5,7,10,15,16,G,8,F,8,G
fixed,573,2,4,5,11,9,18,G,8,F,8,G
fixed,574,2,6,7,14,13,22,G,8,F,8,G
fixed,575,3,2,8,6,12,10,F,8,F,8,G
fixed,576,3,3,11,9,20,16,F,8,F,8,G
fixed,577,3,2,7,7,14,14,draw,8,F,8,G
fixed,578,4,3,8,5,15,9,F,8,F,8,G
fixed,579,1,2,5,9,12,15,G,8,F,8,G
fixed,580,0,3,3,8,6,12,G,8,F,8,G
fixed,581,5,3,10,8,16,15,F,8,F,8,G
fixed,582,4,2,9,8,14,12,F,8,F,8,G
fixed,583,5,1,9,4,13,7,F,8,F,8,G
fixed,584,3,2,8,6,13,13,draw,8,F,8,G
fixed,585,3,1,9,2,16,6,F,8,F,8,G
fixed,586,2,4,5,8,9,11,G,8,F,8,G
fixed,587,4,5,8,13,15,23,G,8,F,8,G
fixed,588,3,2,7,6,13,11,F,8,F,8,G
fixed,589,4,3,8,8,14,14,draw,8,F,8,G
fixed,590,3,3,10,8,18,13,F,8,F,8,G
fixed,591,3,2,8,5,16,11,F,8,F,8,G
fixed,592,2,2,4,5,10,8,F,8,F,8,G
fixed,593,2,3,6,6,10,12,G,8,F,8,G
fixed,594,0,4,3,11,7,21,G,8,F,8,G
fixed,595,3,4,8,8,13,13,draw,8,F,8,G
fixed,596,1,4,2,7,7,13,G,8,F,8,G
fixed,597,2,3,5,5,11,11,draw,8,F,8,G
fixed,598,2,1,6,5,12,11,F,8,F,8,G
fixed,599,4,5,8,9,13,13,draw,8,F,8,G
fixed,600,2,3,4,8,8,15,G,8,F,8,G
fixed,601,4,3,10,7,17,12,F,8,F,8,G
fixed,602,1,0,4,2,10,5,F,8,F,8,G
fixed,603,5,4,10,9,15,14,F,8,F,8,G
fixed,604,3,4,6,9,11,15,G,8,F,8,G
fixed,605,2,3,7,7,13,10,F,8,F,8,G
fixed,606,2,5,6,11,11,18,G,8,F,8,G
fixed,607,3,1,9,3,14,8,F,8,F,8,G
fixed,608,5,2,11,5,17,8,F,8,F,8,G
fixed,609,1,0,4,2,9,4,F,8,F,8,G
fixed,610,1,2,5,5,12,8,F,8,F,8,G
fixed,611,2,6,5,12,8,17,G,8,F,8,G
fixed,612,4,2,9,3,14,5,F,8,F,8,G
fixed,613,3,1,6,2,13,6,F,8,F,8,G
fixed,614,5,5,12,9,18,13,F,8,F,8,G
fixed,615,3,3,9,8,16,12,F,8,F,8,G
fixed,616,3,3,10,6,16,8,F,8,F,8,G
fixed,617,2,4,5,8,10,16,G,8,F,8,G
fixed,618,2,4,6,6,12,10,F,8,F,8,G
fixed,619,4,4,7,7,11,11,draw,8,F,8,G
fixed,620,5,5,11,13,16,23,G,8,F,8,G
fixed,621,5,4,11,7,18,11,F,8,F,8,G
fixed,622,2,3,7,10,12,18,G,8,F,8,G
fixed,623,1,3,3,7,9,13,G,8,F,8,G
fixed,624,3,3,7,5,13,8,F,8,F,8,G
fixed,625,1,4,2,7,5,14,G,8,F,8,G
fixed,626,3,3,8,8,15,12,F,8,F,8,G
fixed,627,4,2,7,4,12,8,F,8,F,8,G
fixed,628,3,4,7,9,10,13,G,8,F,8,G
fixed,629,3,2,7,5,12,10,F,8,F,8,G
fixed,630,2,1,6,5,11,11,draw,8,F,8,G
fixed,631,6,3,11,7,16,11,F,8,F,8,G
fixed,632,3,1,10,4,18,9,F,8,F,8,G
fixed,633,5,2,10,5,15,8,F,8,F,8,G
fixed,634,5,5,13,12,20,18,F,8,F,8,G
fixed,635,3,3,5,7,11,12,G,8,F,8,G
fixed,636,2,2,6,7,12,12,draw,8,F,8,G
fixed,637,3,3,6,9,9,13,G,8,F,8,G
fixed,638,3,2,5,6,9,12,G,8,F,8,G
fixed,639,1,2,5,5,10,7,F,8,F,8,G
fixed,640,4,4,9,8,17,12,F,8,F,8,G
fixed,641,3,3,7,7,12,10,F,8,F,8,G
fixed,642,3,1,6,5,10,9,F,8,F,8,G
fixed,643,2,4,4,11,6,18,G,8,F,8,G
fixed,644,5,3,9,7,14,12,F,8,F,8,G
fixed,645,2,3,4,7,7,11,G,8,F,8,G
fixed,646,2,2,6,6,10,12,G,8,F,8,G
fixed,647,2,2,4,7,7,14,G,8,F,8,G
fixed,648,2,5,7,10,14,15,G,8,F,8,G
fixed,649,3,2,6,9,11,15,G,8,F,8,G
fixed,650,7,1,14,4,21,9,F,8,F,8,G
fixed,651,4,5,8,11,14,18,G,8,F,8,G
fixed,652,4,1,9,4,14,8,F,8,F,8,G
fixed,653,5,5,9,9,13,14,G,8,F,8,G
fixed,654,1,2,6,5,11,8,F,8,F,8,G
fixed,655,4,1,8,4,14,10,F,8,F,8,G
fixed,656,4,5,10,8,16,14,F,8,F,8,G
fixed,657,2,5,4,9,10,13,G,8,F,8,G
fixed,658,2,4,6,11,9,17,G,8,F,8,G
fixed,659,2,2,7,3,13,5,F,8,F,8,G
fixed,660,2,3,7,5,12,11,F,8,F,8,G
fixed,661,4,4,9,10,12,15,G,8,F,8,G
fixed,662,4,2,9,6,14,10,F,8,F,8,G
fixed,663,2,4,6,10,10,13,G,8,F,8,G
fixed,664,3,1,8,3,14,8,F,8,F,8,G
fixed,665,3,1,9,5,16,10,F,8,F,8,G
fixed,666,2,3,6,6,10,11,G,8,F,8,G
fixed,667,1,3,6,7,13,14,G,8,F,8,G
fixed,668,4,4,9,9,16,14,F,8,F,8,G
fixed,669,4,2,8,8,15,14,F,8,F,8,G
fixed,670,2,4,6,11,10,19,G,8,F,8,G
fixed,671,2,2,6,5,11,10,F,8,F,8,G
fixed,672,3,3,9,9,16,13,F,8,F,8,G
fixed,673,2,4,3,6,6,10,G,8,F,8,G
fixed,674,1,3,5,7,12,12,draw,8,F,8,G
fixed,675,1,2,3,5,7,9,G,8,F,8,G
fixed,676,0,4,5,10,10,16,G,8,F,8,G
fixed,677,4,2,9,5,12,10,F,8,F,8,G
fixed,678,3,0,8,3,12,7,F,8,F,8,G
fixed,679,3,2,6,7,12,11,F,8,F,8,G
fixed,680,3,3,6,8,10,13,G,8,F,8,G
fixed,681,3,4,4,8,6,12,G,8,F,8,G
fixed,682,2,3,6,11,9,16,G,8,F,8,G
fixed,683,3,4,9,10,16,18,G,8,F,8,G
fixed,684,1,3,4,7,7,11,G,8,F,8,G
fixed,685,3,3,7,7,14,12,F,8,F,8,G
fixed,686,3,2,9,8,14,13,F,8,F,8,G
fixed,687,3,3,8,7,12,13,G,8,F,8,G
fixed,688,4,3,8,7,11,12,G,8,F,8,G
fixed,689,3,2,8,6,15,12,F,8,F,8,G
fixed,690,4,3,9,7,12,11,F,8,F,8,G
fixed,691,4,4,7,11,9,18,G,8,F,8,G
fixed,692,3,5,7,12,11,17,G,8,F,8,G
fixed,693,5,4,12,11,16,18,G,8,F,8,G
fixed,694,2,1,6,5,13,9,F,8,F,8,G
fixed,695,2,2,5,6,9,11,G,8,F,8,G
fixed,696,3,3,6,10,8,15,G,8,F,8,G
fixed,697,2,2,7,7,12,11,F,8,F,8,G
fixed,698,3,2,8,6,12,9,F,8,F,8,G
fixed,699,2,3,5,11,9,17,G,8,F,8,G
fixed,700,2,2,4,6,7,11,G,8,F,8,G
fixed,701,4,2,8,5,13,10,F,8,F,8,G
fixed,702,2,2,7,6,11,11,draw,8,F,8,G
fixed,703,3,1,10,3,16,7,F,8,F,8,G
fixed,704,4,2,8,6,14,12,F,8,F,8,G
fixed,705,5,0,8,3,12,8,F,8,F,8,G
fixed,706,5,1,11,7,16,12,F,8,F,8,G
fixed,707,2,4,8,11,16,19,G,8,F,8,G
fixed,708,1,4,5,11,13,20,G,8,F,8,G
fixed,709,0,5,3,10,8,15,G,8,F,8,G
fixed,710,3,2,8,6,13,11,F,8,F,8,G
fixed,711,1,2,3,6,6,9,G,8,F,8,G
fixed,712,3,2,6,6,12,11,F,8,F,8,G
fixed,713,2,1,5,6,9,13,G,8,F,8,G
fixed,714,3,3,8,6,12,11,F,8,F,8,G
fixed,715,4,4,11,9,16,14,F,8,F,8,G
fixed,716,2,4,6,7,8,12,G,8,F,8,G
fixed,717,4,2,9,3,13,6,F,8,F,8,G
fixed,718,4,0,11,3,18,6,F,8,F,8,G
fixed,719,1,3,4,8,7,15,G,8,F,8,G
fixed,720,2,3,4,7,6,12,G,8,F,8,G
fixed,721,5,2,10,5,16,9,F,8,F,8,G
fixed,722,3,1,8,5,15,9,F,8,F,8,G
fixed,723,2,1,6,4,13,7,F,8,F,8,G
fixed,724,3,1,7,1,11,4,F,8,F,8,G
fixed,725,3,5,8,8,11,11,draw,8,F,8,G
fixed,726,1,3,5,7,13,11,F,8,F,8,G
fixed,727,3,2,8,6,14,10,F,8,F,8,G
fixed,728,4,2,8,7,14,14,draw,8,F,8,G
fixed,729,4,4,9,8,13,11,F,8,F,8,G
fixed,730,3,4,8,10,16,14,F,8,F,8,G
fixed,731,1,3,7,9,12,15,G,8,F,8,G
fixed,732,2,1,5,3,11,6,F,8,F,8,G
fixed,733,3,5,9,11,17,18,G,8,F,8,G
fixed,734,2,4,7,12,13,18,G,8,F,8,G
fixed,735,2,3,6,8,10,14,G,8,F,8,G
fixed,736,5,1,11,3,17,8,F,8,F,8,G
fixed,737,4,4,11,8,18,14,F,8,F,8,G
fixed,738,2,2,6,5,11,9,F,8,F,8,G
fixed,739,4,2,9,8,14,12,F,8,F,8,G
fixed,740,1,2,4,5,9,11,G,8,F,8,G
fixed,741,2,3,7,8,14,15,G,8,F,8,G
fixed,742,2,3,7,9,12,16,G,8,F,8,G
fixed,743,2,2,6,8,12,14,G,8,F,8,G
fixed,744,0,1,4,4,8,7,F,8,F,8,G
fixed,745,3,3,6,7,11,13,G,8,F,8,G
fixed,746,3,1,9,5,18,11,F,8,F,8,G
fixed,747,1,3,5,9,12,16,G,8,F,8,G
fixed,748,3,3,5,9,8,14,G,8,F,8,G
fixed,749,3,3,8,9,13,16,G,8,F,8,G
fixed,750,2,3,5,8,11,14,G,8,F,8,G
fixed,751,2,4,5,10,10,17,G,8,F,8,G
fixed,752,6,1,14,3,22,6,F,8,F,8,G
fixed,753,1,2,4,5,8,10,G,8,F,8,G
fixed,754,2,4,5,8,11,14,G,8,F,8,G
fixed,755,4,1,11,3,19,6,F,8,F,8,G
fixed,756,4,2,9,4,17,8,F,8,F,8,G
fixed,757,1,3,6,8,14,14,draw,8,F,8,G
fixed,758,2,2,7,5,11,8,F,8,F,8,G
fixed,759,3,3,10,7,18,11,F,8,F,8,G
fixed,760,2,4,5,7,9,11,G,8,F,8,G
fixed,761,4,0,8,0,13,5,F,8,F,8,G
fixed,762,2,3,4,8,7,16,G,8,F,8,G
fixed,763,0,2,2,6,5,13,G,8,F,8,G
fixed,764,3,2,6,5,11,10,F,8,F,8,G
fixed,765,1,3,6,6,11,11,draw,8,F,8,G
fixed,766,2,4,7,11,13,18,G,8,F,8,G
fixed,767,0,4,4,10,12,16,G,8,F,8,G
fixed,768,3,2,6,5,10,10,draw,8,F,8,G
fixed,769,4,4,8,10,14,18,G,8,F,8,G
fixed,770,4,7,9,13,15,17,G,8,F,8,G
fixed,771,0,4,4,8,10,12,G,8,F,8,G
fixed,772,2,3,7,6,14,14,draw,8,F,8,G
fixed,773,2,1,6,5,9,9,draw,8,F,8,G
fixed,774,2,3,5,6,8,10,G,8,F,8,G
fixed,775,3,3,9,10,14,18,G,8,F,8,G
fixed,776,5,3,10,8,17,14,F,8,F,8,G
fixed,777,4,3,8,7,13,13,draw,8,F,8,G
fixed,778,2,1,6,4,11,9,F,8,F,8,G
fixed,779,5,3,12,6,20,10,F,8,F,8,G
fixed,780,3,2,7,6,12,11,F,8,F,8,G
fixed,781,2,0,5,1,8,5,F,8,F,8,G
fixed,782,1,1,3,6,5,11,G,8,F,8,G
fixed,783,4,5,9,10,15,15,draw,8,F,8,G
fixed,784,2,5,5,10,12,16,G,8,F,8,G
fixed,785,2,2,5,6,10,11,G,8,F,8,G
fixed,786,4,4,10,9,14,15,G,8,F,8,G
fixed,787,2,3,6,6,10,10,draw,8,F,8,G
fixed,788,4,3,10,6,17,11,F,8,F,8,G
fixed,789,4,3,8,8,14,14,draw,8,F,8,G
fixed,790,5,1,10,5,16,11,F,8,F,8,G
fixed,791,0,4,5,9,8,15,G,8,F,8,G
fixed,792,3,3,7,8,11,13,G,8,F,8,G
fixed,793,3,0,7,4,10,7,F,8,F,8,G
fixed,794,3,4,6,9,10,16,G,8,F,8,G
fixed,795,5,2,10,5,16,8,F,8,F,8,G
fixed,796,3,1,6,7,12,15,G,8,F,8,G
fixed,797,2,1,7,5,11,11,draw,8,F,8,G
fixed,798,2,5,5,10,8,14,G,8,F,8,G
fixed,799,4,3,8,9,12,14,G,8,F,8,G
fixed,800,1,2,5,7,13,14,G,8,F,8,G
fixed,801,3,3,9,7,14,12,F,8,F,8,G
fixed,802,3,2,5,3,8,7,F,8,F,8,G
fixed,803,1,2,5,6,11,11,draw,8,F,8,G
fixed,804,0,3,2,8,7,14,G,8,F,8,G
fixed,805,4,3,11,10,15,15,draw,8,F,8,G
fixed,806,4,3,9,7,14,12,F,8,F,8,G
fixed,807,1,2,3,6,7,12,G,8,F,8,G
fixed,808,3,1,7,6,11,14,G,8,F,8,G
fixed,809,3,5,7,9,12,13,G,8,F,8,G
fixed,810,4,2,10,5,16,9,F,8,F,8,G
fixed,811,2,3,5,5,10,9,F,8,F,8,G
fixed,812,4,2,9,5,15,10,F,8,F,8,G
fixed,813,2,2,6,4,11,8,F,8,F,8,G
fixed,814,4,3,8,7,14,10,F,8,F,8,G
fixed,815,3,4,6,9,13,14,G,8,F,8,G
fixed,816,3,2,10,8,16,14,F,8,F,8,G
fixed,817,2,4,6,9,11,16,G,8,F,8,G
fixed,818,4,1,8,3,13,10,F,8,F,8,G
fixed,819,1,4,6,9,12,16,G,8,F,8,G
fixed,820,1,2,8,6,14,9,F,8,F,8,G
fixed,821,1,4,3,6,6,11,G,8,F,8,G
fixed,822,2,2,8,6,12,13,G,8,F,8,G
fixed,823,1,1,7,5,15,10,F,8,F,8,G
fixed,824,3,1,6,4,9,9,draw,8,F,8,G
fixed,825,4,2,9,4,15,9,F,8,F,8,G
fixed,826,3,2,8,6,13,11,F,8,F,8,G
fixed,827,2,4,6,9,15,14,F,8,F,8,G
fixed,828,3,3,8,7,12,12,draw,8,F,8,G
fixed,829,3,3,8,6,13,9,F,8,F,8,G
fixed,830,4,5,8,12,13,18,G,8,F,8,G
fixed,831,3,4,9,10,14,16,G,8,F,8,G
fixed,832,4,3,9,6,13,9,F,8,F,8,G
fixed,833,2,3,6,7,12,14,G,8,F,8,G
fixed,834,2,2,8,5,14,9,F,8,F,8,G
fixed,835,2,1,7,4,14,9,F,8,F,8,G
fixed,836,4,2,8,6,14,11,F,8,F,8,G
fixed,837,4,2,8,8,13,13,draw,8,F,8,G
fixed,838,4,3,9,8,13,13,draw,8,F,8,G
fixed,839,2,2,5,4,9,9,draw,8,F,8,G
fixed,840,1,1,5,5,10,10,draw,8,F,8,G
fixed,841,2,0,7,3,12,10,F,8,F,8,G
fixed,842,2,3,7,7,10,12,G,8,F,8,G
fixed,843,3,2,7,7,13,14,G,8,F,8,G
fixed,844,1,2,4,7,10,16,G,8,F,8,G
fixed,845,2,1,7,3,14,8,F,8,F,8,G
fixed,846,3,2,7,5,13,10,F,8,F,8,G
fixed,847,5,1,8,3,10,5,F,8,F,8,G
fixed,848,2,1,5,5,10,9,F,8,F,8,G
fixed,849,2,3,6,7,12,13,G,8,F,8,G
fixed,850,3,2,8,5,13,10,F,8,F,8,G
fixed,851,2,5,7,11,12,15,G,8,F,8,G
fixed,852,2,3,6,6,11,10,F,8,F,8,G
fixed,853,3,2,8,6,11,9,F,8,F,8,G
fixed,854,2,2,6,5,10,9,F,8,F,8,G
fixed,855,3,4,10,7,14,11,F,8,F,8,G
fixed,856,5,1,10,6,14,11,F,8,F,8,G
fixed,857,4,2,6,5,9,9,draw,8,F,8,G
fixed,858,2,3,4,7,9,10,G,8,F,8,G
fixed,859,3,3,7,8,12,15,G,8,F,8,G
fixed,860,3,2,9,8,16,14,F,8,F,8,G
fixed,861,2,1,6,4,11,7,F,8,F,8,G
fixed,862,5,5,11,9,18,15,F,8,F,8,G
fixed,863,2,3,7,7,14,12,F,8,F,8,G
fixed,864,1,5,4,7,7,10,G,8,F,8,G
fixed,865,2,4,5,9,10,16,G,8,F,8,G
fixed,866,2,0,4,3,8,8,draw,8,F,8,G
fixed,867,1,4,6,10,13,16,G,8,F,8,G
fixed,868,3,2,7,8,11,15,G,8,F,8,G
fixed,869,4,3,8,8,11,12,G,8,F,8,G
fixed,870,1,2,5,7,10,11,G,8,F,8,G
fixed,871,2,1,6,6,10,11,G,8,F,8,G
fixed,872,3,4,6,8,11,12,G,8,F,8,G
fixed,873,2,3,5,8,9,13,G,8,F,8,G
fixed,874,3,2,7,3,11,6,F,8,F,8,G
fixed,875,2,4,7,10,13,15,G,8,F,8,G
fixed,876,2,1,7,5,12,10,F,8,F,8,G
fixed,877,6,4,11,10,16,14,F,8,F,8,G
fixed,878,2,4,6,7,14,10,F,8,F,8,G
fixed,879,5,3,11,6,17,11,F,8,F,8,G
fixed,880,5,3,9,7,14,13,F,8,F,8,G
fixed,881,4,6,10,13,17,19,G,8,F,8,G
fixed,882,3,2,7,5,12,9,F,8,F,8,G
fixed,883,3,5,9,8,14,12,F,8,F,8,G
fixed,884,5,4,9,8,13,15,G,8,F,8,G
fixed,885,3,5,7,11,12,17,G,8,F,8,G
fixed,886,4,3,8,6,12,11,F,8,F,8,G
fixed,887,2,2,5,5,10,11,G,8,F,8,G
fixed,888,3,4,7,9,13,17,G,8,F,8,G
fixed,889,3,4,7,7,12,13,G,8,F,8,G
fixed,890,3,3,6,9,10,16,G,8,F,8,G
fixed,891,2,3,7,6,12,10,F,8,F,8,G
fixed,892,2,6,5,14,10,23,G,8,F,8,G
fixed,893,3,4,8,10,13,13,draw,8,F,8,G
fixed,894,4,1,10,5,16,11,F,8,F,8,G
fixed,895,2,2,9,6,15,8,F,8,F,8,G
fixed,896,2,4,6,10,8,16,G,8,F,8,G
fixed,897,4,2,8,6,13,12,F,8,F,8,G
fixed,898,1,3,2,7,4,12,G,8,F,8,G
fixed,899,2,4,6,10,12,17,G,8,F,8,G
fixed,900,3,4,6,10,11,16,G,8,F,8,G
fixed,901,3,4,5,10,8,17,G,8,F,8,G
fixed,902,6,2,12,6,21,12,F,8,F,8,G
fixed,903,5,2,10,6,16,10,F,8,F,8,G
fixed,904,6,2,10,4,14,6,F,8,F,8,G
fixed,905,2,2,8,7,14,11,F,8,F,8,G
fixed,906,3,1,7,5,11,9,F,8,F,8,G
fixed,907,3,2,7,5,13,11,F,8,F,8,G
fixed,908,6,1,12,4,18,7,F,8,F,8,G
fixed,909,1,1,7,5,14,12,F,8,F,8,G
fixed,910,3,0,7,1,13,6,F,8,F,8,G
fixed,911,1,4,5,7,11,15,G,8,F,8,G
fixed,912,4,6,7,11,11,16,G,8,F,8,G
fixed,913,2,3,6,6,11,10,F,8,F,8,G
fixed,914,3,4,7,8,12,14,G,8,F,8,G
fixed,915,2,2,5,4,12,9,F,8,F,8,G
fixed,916,5,3,10,7,14,11,F,8,F,8,G
fixed,917,2,2,8,6,15,10,F,8,F,8,G
fixed,918,2,3,6,6,10,12,G,8,F,8,G
fixed,919,1,3,6,9,14,16,G,8,F,8,G
fixed,920,6,3,10,7,15,11,F,8,F,8,G
fixed,921,4,2,10,6,15,11,F,8,F,8,G
fixed,922,3,3,5,6,9,10,G,8,F,8,G
fixed,923,3,1,8,3,14,6,F,8,F,8,G
fixed,924,2,0,7,2,12,8,F,8,F,8,G
fixed,925,2,2,7,5,14,7,F,8,F,8,G
fixed,926,0,3,2,8,5,14,G,8,F,8,G
fixed,927,3,1,9,3,16,6,F,8,F,8,G
fixed,928,2,4,6,12,10,20,G,8,F,8,G
fixed,929,3,2,8,7,13,11,F,8,F,8,G
fixed,930,4,2,9,6,15,12,F,8,F,8,G
fixed,931,4,2,8,5,13,11,F,8,F,8,G
fixed,932,2,3,5,5,9,8,F,8,F,8,G
fixed,933,3,3,8,8,16,12,F,8,F,8,G
fixed,934,4,3,7,7,11,15,G,8,F,8,G
fixed,935,4,4,10,10,14,15,G,8,F,8,G
fixed,936,2,1,4,3,9,5,F,8,F,8,G
fixed,937,3,2,6,5,10,8,F,8,F,8,G
fixed,938,3,4,8,7,13,11,F,8,F,8,G
fixed,939,2,3,4,8,9,13,G,8,F,8,G
fixed,940,4,4,9,8,17,12,F,8,F,8,G
fixed,941,4,1,9,3,15,7,F,8,F,8,G
fixed,942,5,2,13,8,20,13,F,8,F,8,G
fixed,943,3,2,7,4,13,8,F,8,F,8,G
fixed,944,2,3,5,7,9,12,G,8,F,8,G
fixed,945,2,4,4,8,8,12,G,8,F,8,G
fixed,946,0,2,3,6,6,11,G,8,F,8,G
fixed,947,2,5,7,12,13,20,G,8,F,8,G
fixed,948,5,2,10,4,17,8,F,8,F,8,G
fixed,949,3,2,7,3,13,8,F,8,F,8,G
fixed,950,2,2,5,6,9,10,G,8,F,8,G
fixed,951,1,2,4,7,9,14,G,8,F,8,G
fixed,952,2,3,6,10,11,15,G,8,F,8,G
fixed,953,4,4,10,10,15,15,draw,8,F,8,G
fixed,954,2,3,8,9,14,14,draw,8,F,8,G
fixed,955,1,3,7,8,13,12,F,8,F,8,G
fixed,956,2,3,7,9,14,17,G,8,F,8,G
fixed,957,3,2,5,5,8,9,G,8,F,8,G
fixed,958,3,3,8,8,13,13,draw,8,F,8,G
fixed,959,3,2,8,5,13,9,F,8,F,8,G
fixed,960,5,3,11,7,16,13,F,8,F,8,G
fixed,961,4,3,9,5,13,8,F,8,F,8,G
fixed,962,2,1,6,5,10,11,G,8,F,8,G
fixed,963,4,2,6,3,7,4,F,8,F,8,G
fixed,964,3,5,4,11,9,17,G,8,F,8,G
fixed,965,2,4,6,10,11,17,G,8,F,8,G
fixed,966,3,5,8,10,13,17,G,8,F,8,G
fixed,967,4,3,9,7,15,11,F,8,F,8,G
fixed,968,2,3,5,8,12,16,G,8,F,8,G
fixed,969,4,3,9,8,13,15,G,8,F,8,G
fixed,970,5,4,12,11,21,19,F,8,F,8,G
fixed,971,5,1,9,4,12,7,F,8,F,8,G
fixed,972,3,4,8,9,11,13,G,8,F,8,G
fixed,973,5,4,11,7,19,12,F,8,F,8,G
fixed,974,3,2,8,4,14,8,F,8,F,8,G
fixed,975,3,0,10,3,19,10,F,8,F,8,G
fixed,976,4,3,9,7,14,12,F,8,F,8,G
fixed,977,3,4,9,9,15,13,F,8,F,8,G
fixed,978,3,3,7,9,13,15,G,8,F,8,G
